brand_id,brand_name,brand_industry,brand_budget,brand_email,influencer_id,influencer_name,influencer_category,followers_count,engagement_rate,trending_points,avg_views,avg_likes,avg_comments,past_campaign_success
800,"Thompson, Carpenter and Fox",Health & Wellness,587412,xallen@example.com,1800,Stephanie Hendrix,Fitness,832934,5.4,86,375952,20641,933,0.66
801,"Anderson, Walker and Wilson",Food & Beverage,1685874,beanelizabeth@example.net,1801,Andrew Thompson,Fitness,590953,2.3,52,51971,23615,1049,0.74
802,"Vaughn, Carrillo and Vincent",Technology,1576141,nicholasthompson@example.com,1802,Madison Black,Automotive,969534,4.9,76,20796,45526,1693,0.67
803,Brown Ltd,Entertainment,828320,anthonymartin@example.org,1803,Thomas Costa,Tech,451611,5.9,51,247144,11770,2090,0.75
804,"Park, Mccormick and Mcneil",Technology,626522,brian31@example.org,1804,Julia Wolfe,Food,399472,5.7,92,283906,10715,2355,0.68
805,Morris-Little,Food & Beverage,1765678,escott@example.com,1805,Dr. Rebecca Rivers,Fitness,892702,2.5,78,327743,11506,888,0.83
806,Howard Inc,Apparel,157881,robertmiller@example.com,1806,Erika Davis DDS,Fashion,35099,5.8,81,449711,38775,867,0.58
807,Grant-Lester,Entertainment,1411451,richardgross@example.com,1807,Melissa Miller,Travel,340221,3.7,70,410395,21568,952,0.66
808,"Harris, Hall and Bates",Fashion,1131710,lindsaymartinez@example.org,1808,Melanie Walker,Lifestyle,547774,4.8,68,40354,35615,1253,0.68
809,Morris Group,Technology,1559547,stephenlong@example.org,1809,Rachel Davis,Travel,249404,3.1,80,72497,18941,2412,0.52
810,"Walter, Camacho and Thomas",Food & Beverage,868976,eestrada@example.net,1810,Jonathan Hill,Tech,451711,4.4,58,72141,33628,2572,0.94
811,Spencer-Thompson,Apparel,1190756,greenjohn@example.com,1811,John Sanders,Sports,334579,3.3,84,253966,24156,133,0.84
812,"Burke, Hooper and Wheeler",Apparel,1721746,kimberlyfowler@example.com,1812,Amber Kelley,Fitness,441721,3.2,82,427666,32558,2196,0.53
813,"Johnson, Garza and Johnson",Fashion,1215798,kevinbrown@example.org,1813,Mary Snow,Food,965922,2.1,56,19920,40432,1543,0.88
814,Jackson-Gregory,Health & Wellness,507498,bartoncody@example.org,1814,Catherine Williams,Lifestyle,893335,4.1,93,150296,12787,2427,0.91
815,Moreno-Hays,Automotive,1292131,sandy55@example.com,1815,Margaret Daugherty,Fashion,264730,3.0,75,457100,19196,2402,0.6
816,White Group,Fashion,1362914,brittany25@example.org,1816,Karla Mckinney,Sports,105541,2.1,53,126869,40814,2452,0.52
817,Jones-Rojas,Food & Beverage,620533,christine59@example.net,1817,Brandon Villegas,Tech,92360,5.5,68,191608,8831,1452,0.76
818,"Lewis, Gallegos and Woods",Apparel,1840372,jeffrey17@example.org,1818,David Miller,Fashion,418484,2.3,63,85239,16028,2739,0.54
819,"Marshall, Williams and Alvarez",Health & Wellness,1414958,johnsondustin@example.com,1819,Michael Schroeder,Travel,674018,3.8,55,203879,13182,1530,0.77
820,Jones Inc,Fashion,691436,baileypatricia@example.net,1820,Kelly Rogers,Tech,657849,5.8,79,10175,25429,2245,0.55
821,"Pratt, Miller and Burgess",Apparel,846023,debrasaunders@example.org,1821,Emily Ortiz DDS,Fashion,384244,3.5,69,151550,14785,1689,0.87
822,Morris Ltd,Fashion,199683,smithjoseph@example.net,1822,Ruben Wallace,Tech,223583,5.4,79,453871,31487,1787,0.63
823,"Shaw, Buckley and Ali",Fashion,1064537,mstephens@example.org,1823,Jose Miller,Travel,26819,2.9,52,160819,24935,2521,0.95
824,Walsh Ltd,Entertainment,688211,rebecca56@example.net,1824,Jillian Williams,Automotive,994555,4.2,95,203712,11792,2183,0.74
825,Johnson Group,Apparel,97339,reynoldschristine@example.com,1825,Belinda Glass,Lifestyle,547169,3.2,62,39023,26305,1056,0.89
826,Moreno-Roberts,Health & Wellness,1634620,myersstephanie@example.com,1826,Amber Moore,Food,447134,4.1,83,195584,28990,621,0.82
827,"Cardenas, Parker and Shah",Apparel,455724,hamiltonmaria@example.com,1827,Alexandria Ortiz,Fitness,570119,4.8,82,12277,49304,2918,0.79
828,"Little, Fuentes and Farmer",Entertainment,926815,kimberlyburnett@example.net,1828,Jesse Potter,Travel,601602,2.1,68,419268,7366,184,0.8
829,Rodriguez PLC,Technology,68640,gabriella51@example.org,1829,Brian Wilkerson,Fitness,39851,3.8,89,157472,44868,1083,0.53
830,Stuart-Burns,Health & Wellness,152151,dskinner@example.com,1830,Mr. William Crosby DDS,Automotive,831184,2.4,83,94108,12743,2510,0.74
831,"Green, Martinez and Brown",Beverages,1014502,randy52@example.org,1831,Betty Gonzalez,Lifestyle,307713,2.1,52,430391,45689,2926,0.66
832,Alexander-Harrell,Automotive,606488,taylormark@example.net,1832,Matthew Martinez,Fashion,846841,5.1,56,85428,35494,335,0.88
833,Hill Ltd,Fashion,1620835,robertconway@example.net,1833,Phillip Jacobson,Fashion,369488,4.9,56,60234,11462,508,0.79
834,Rogers-Richard,Technology,897469,espinozapaul@example.com,1834,Rachel Hernandez,Food,552457,2.6,79,440336,47237,1274,0.55
835,Perez-Woods,Health & Wellness,1885467,lwatkins@example.net,1835,Julia Harding,Travel,947751,2.4,65,61299,13563,682,0.75
836,Waters-Rivera,Apparel,886291,josephdunn@example.com,1836,Sherry Collins,Tech,892381,5.2,95,157367,17696,2826,0.63
837,Williams LLC,Food & Beverage,1476305,foxeric@example.org,1837,Amanda Hancock,Lifestyle,992929,4.3,84,209384,26362,354,0.66
838,Romero Group,Technology,1784475,sanchezgail@example.org,1838,Derek Oneill,Tech,832586,4.1,51,484971,17512,2005,0.85
839,Blackburn Ltd,Technology,1381990,joshuali@example.org,1839,Alexis Morgan,Travel,683905,2.1,77,80796,5757,1627,0.63
840,"Maldonado, Medina and Hill",Entertainment,1896308,douglasbell@example.com,1840,Rachel Brooks,Fitness,627201,4.7,85,422694,27468,1177,0.81
841,Medina-Long,Technology,1304807,benjamingarcia@example.com,1841,Janice Montgomery,Travel,99758,3.4,57,311774,30964,88,0.62
842,Parks Ltd,Entertainment,1137216,russocharles@example.net,1842,Bridget Hall,Travel,251850,3.3,83,200859,24117,1477,0.81
843,Robinson Ltd,Health & Wellness,1617755,parkerbrittney@example.net,1843,Melissa Moreno,Automotive,975953,5.1,69,397694,41701,854,0.82
844,Johnson-Larson,Beverages,772716,kimberlyriley@example.org,1844,Mr. Lucas Blake,Automotive,73211,2.8,85,182021,43842,406,0.52
845,Russell PLC,Food & Beverage,584910,bdominguez@example.com,1845,Penny Johnson,Food,234331,2.6,52,495508,32905,2619,0.92
846,"Olson, Mills and Evans",Fashion,240005,carterpatricia@example.com,1846,Diane Bates,Lifestyle,162371,3.1,69,95078,17347,462,0.63
847,Mcdonald LLC,Entertainment,1169649,larakelli@example.com,1847,Jeffrey Kelly,Fitness,94515,2.4,89,334916,22000,973,0.69
848,"Reese, Williams and Johnson",Health & Wellness,1230837,jessica61@example.org,1848,Patricia Clay,Sports,182137,4.5,95,119372,22033,2492,0.56
849,Beck-Stewart,Technology,547718,joshua87@example.com,1849,Todd Foster,Travel,566381,2.3,55,28632,44664,536,0.79
850,Carr-Lozano,Beverages,255304,udavis@example.org,1850,Susan Torres,Lifestyle,759991,4.2,78,191398,14828,2034,0.58
851,Moore Ltd,Automotive,1341285,nicholas99@example.net,1851,Kevin Roberts,Fitness,794304,5.8,71,440519,35906,2609,0.84
852,Gutierrez LLC,Beverages,1474109,samuelchase@example.net,1852,Eric Taylor,Sports,943938,3.2,73,114239,23314,1184,0.91
853,Nichols and Sons,Fashion,866269,simmonslauren@example.org,1853,Philip Williams,Food,883618,5.7,88,103949,22801,1171,0.92
854,"Sanchez, Fisher and Drake",Beverages,1844167,bdelgado@example.org,1854,Shelia Vance,Sports,919325,5.9,64,130095,16511,2776,0.67
855,Davis PLC,Technology,1220738,dhansen@example.org,1855,Jennifer Levine,Automotive,575015,3.9,78,31932,33203,1687,0.69
856,"Miller, Pratt and Cunningham",Technology,548295,jonesheather@example.org,1856,Andrea Ingram,Sports,869538,5.1,70,226806,38848,996,0.76
857,Mccarthy-Quinn,Health & Wellness,747778,sherihamilton@example.net,1857,Jason Sanchez,Fitness,664789,5.8,63,144874,9774,1427,0.87
858,Potts PLC,Automotive,213526,dianamyers@example.org,1858,Richard Rivera,Sports,405608,5.2,88,36530,43913,834,0.68
859,"Romero, Mcdonald and Matthews",Entertainment,664645,annschmidt@example.net,1859,Emma Garner,Lifestyle,699474,4.2,93,428629,4910,579,0.68
860,Callahan-Malone,Automotive,1749847,ndouglas@example.org,1860,Gabriel Sexton,Travel,853591,5.3,79,90240,30973,2854,0.51
861,"Washington, Campbell and Salinas",Technology,1744195,vanessareed@example.com,1861,Steven Thomas,Lifestyle,783051,3.1,76,313911,23530,1985,0.71
862,"Elliott, Hurst and Cobb",Entertainment,569842,wattsandrew@example.org,1862,Adam Proctor,Travel,940688,5.7,50,283675,27274,1879,0.7
863,Cole-Robinson,Food & Beverage,1309812,kellyhall@example.com,1863,Danielle Preston,Travel,260495,2.3,63,369564,46623,2576,0.63
864,Adams-Owen,Beverages,1362090,ambermeyers@example.net,1864,Joanna Rogers,Sports,382134,3.2,88,231567,11893,495,0.81
865,Parks Group,Fashion,161738,bryan29@example.net,1865,Richard Brady,Fashion,381895,5.3,69,301541,16207,383,0.73
866,Weber Group,Food & Beverage,1922546,smithjustin@example.com,1866,Maria Alexander,Tech,937331,5.1,64,401633,29585,1687,0.52
867,"Harris, Ellis and Hurst",Technology,1470656,nicole84@example.net,1867,Brian Lutz,Fashion,566849,5.8,50,382132,6321,2367,0.76
868,"Hunt, Cuevas and Brown",Food & Beverage,313077,johnmills@example.net,1868,Danielle Gibson DDS,Fashion,285716,5.4,85,413906,27397,1138,0.94
869,May-Phillips,Automotive,1469615,georgecole@example.org,1869,Michelle Gonzales,Tech,368707,2.7,80,15455,15074,1767,0.68
870,Decker-Collins,Health & Wellness,1348488,geoffreymills@example.net,1870,Mark Flores,Fashion,630891,3.9,76,158417,44448,76,0.54
871,Hernandez-Mccormick,Food & Beverage,370901,jennifer64@example.org,1871,Robert Frye,Travel,536406,5.8,51,382482,9982,1518,0.93
872,Thompson-Rodriguez,Entertainment,600369,joycevanessa@example.com,1872,Derrick Lee,Fitness,803709,5.8,80,43404,40125,1577,0.52
873,Gomez Group,Entertainment,636942,lbates@example.org,1873,Megan Avila,Travel,896578,5.4,84,312474,25569,1086,0.58
874,"Juarez, Smith and Cervantes",Fashion,352207,miguelbrown@example.com,1874,Heather Knox,Fitness,520684,3.0,93,432093,32380,996,0.89
875,Galloway-Wilson,Automotive,888844,justin73@example.org,1875,Katrina Quinn,Sports,613425,3.9,50,237386,35214,313,0.89
876,Williams-Bartlett,Fashion,204187,marksmith@example.net,1876,Kathryn Miller,Fitness,681469,5.2,56,177741,44848,2693,0.85
877,"Morris, Marshall and Bell",Automotive,1405593,tinavillarreal@example.org,1877,Paul Bullock,Tech,43614,2.0,56,263967,16659,406,0.52
878,Martin Group,Fashion,774979,katrina53@example.net,1878,Devon Morris,Food,537031,5.1,71,361189,5355,2879,0.59
879,Robertson Inc,Entertainment,490195,williammedina@example.com,1879,Michael Gonzales,Travel,177669,4.4,51,185139,43800,1392,0.56
880,"Berger, Murphy and Perry",Health & Wellness,808773,ijoseph@example.net,1880,Jason White,Automotive,692885,2.1,86,35344,46391,2545,0.69
881,"Mason, Washington and Gardner",Food & Beverage,1499394,daniel42@example.org,1881,Stephanie Reynolds,Lifestyle,110438,3.8,56,285204,7296,226,0.67
882,Hernandez-Booker,Health & Wellness,1323414,gmurray@example.net,1882,Donna Hernandez,Food,701485,3.5,84,494272,35942,1922,0.58
883,Mcintosh-Ortega,Beverages,632940,heatherwilliams@example.net,1883,Alexandria Wilson,Food,431446,2.4,95,121159,46203,1227,0.55
884,Lawson-Stein,Fashion,1339976,adam16@example.net,1884,Robert Rodriguez,Fitness,41368,3.9,53,235137,45183,2459,0.65
885,Watts-Williams,Health & Wellness,1524938,victoria54@example.com,1885,Barbara Diaz,Fashion,522203,2.1,74,401641,12275,1541,0.76
886,"Smith, Rosario and Chavez",Beverages,141924,curtis31@example.com,1886,Wendy Bautista,Fashion,494980,2.1,86,282455,33805,1144,0.81
887,Payne PLC,Apparel,1153201,omeyer@example.net,1887,Madeline Mendoza,Fashion,734537,4.7,54,119436,24048,1565,0.55
888,"Velez, Irwin and Everett",Health & Wellness,626230,melissalamb@example.org,1888,Maria Jones MD,Automotive,996317,2.5,68,287647,28511,279,0.68
889,Wright-Whitehead,Automotive,284390,warnersamantha@example.com,1889,Jose Joseph,Lifestyle,141661,5.0,71,347266,3593,105,0.94
890,Taylor PLC,Apparel,735125,wfisher@example.net,1890,Stephen Haley,Lifestyle,939541,3.8,88,246470,5447,2702,0.78
891,"Freeman, Williams and Contreras",Automotive,557966,mark81@example.net,1891,William Morris,Automotive,248405,4.7,81,298222,32892,2637,0.84
892,"Miller, Foster and Donaldson",Beverages,858961,smithrobert@example.com,1892,Bryan Bolton,Lifestyle,476499,4.1,71,257141,20215,1619,0.68
893,Hayes PLC,Technology,1682810,mark77@example.com,1893,Brett Jones,Food,561098,5.7,83,342725,2450,288,0.5
894,Moore PLC,Fashion,793679,ianguzman@example.org,1894,Austin Kennedy,Sports,806344,3.4,79,77247,30293,1617,0.88
895,"Turner, Lin and Goodwin",Health & Wellness,161660,bmccoy@example.org,1895,Keith Romero,Automotive,875350,2.3,73,455474,16054,223,0.5
896,Anderson-Mckenzie,Health & Wellness,1924371,rosschristina@example.com,1896,Maria Christian,Lifestyle,753120,5.1,90,155643,37035,2824,0.59
897,Ibarra-Jones,Apparel,579348,vware@example.com,1897,Nicholas Reed,Food,805218,5.5,80,411287,12750,2546,0.59
898,Davis Inc,Health & Wellness,106805,xbutler@example.net,1898,Rebecca Norman,Travel,760659,3.0,54,471652,27878,272,0.69
899,Wilson-Chandler,Entertainment,428545,justin58@example.net,1899,Dr. Robert Andersen,Fashion,85854,2.9,63,459379,42113,2563,0.68
900,Byrd-Gates,Health & Wellness,1470071,timothy73@example.net,1900,Audrey Farmer,Travel,183799,2.3,69,472078,19917,1318,0.89
901,Hall Group,Entertainment,140225,grayjessica@example.net,1901,Jordan Ortiz,Food,268783,4.0,61,433854,19256,847,0.94
902,Allen Group,Health & Wellness,1079007,xpadilla@example.org,1902,Robin Harris,Lifestyle,667003,4.5,52,141840,30867,783,0.71
903,Brown-Baker,Apparel,434632,annaskinner@example.net,1903,William Gutierrez,Tech,599560,5.9,53,417939,22348,2370,0.82
904,Hayes-Sanchez,Apparel,83519,aprilmartinez@example.net,1904,Laura Smith,Travel,879450,4.0,84,496064,23609,2874,0.53
905,Nunez-Patel,Entertainment,772639,moniquewilliams@example.org,1905,Steven Smith,Sports,303344,5.9,81,49751,16438,1139,0.71
906,Fitzpatrick Group,Food & Beverage,704073,douglasmichelle@example.net,1906,Craig Smith,Automotive,379484,4.5,53,87342,39795,2742,0.56
907,"Taylor, Barnes and Wilson",Fashion,1260352,cooperjoseph@example.net,1907,Catherine Myers,Fashion,256900,5.9,94,9570,44761,2352,0.62
908,"Velasquez, Harris and Smith",Automotive,72957,tonymedina@example.net,1908,Megan Armstrong,Automotive,108935,4.6,50,322537,6082,1977,0.7
909,Ramirez-Kennedy,Health & Wellness,1563400,cory01@example.org,1909,Gregory Chapman,Automotive,716566,2.4,62,323691,20571,1961,0.64
910,Mcclure PLC,Beverages,1108116,dbryant@example.com,1910,Brandi Bailey,Sports,627540,5.7,83,410648,43098,2452,0.94
911,Maxwell-George,Entertainment,1453380,brandonhernandez@example.net,1911,Brandon Bright,Automotive,17673,2.5,94,241595,40116,406,0.58
912,Evans LLC,Fashion,1111506,rebecca60@example.org,1912,Erica Green,Sports,762401,4.1,74,325744,29596,1890,0.51
913,Martinez Group,Beverages,1931383,bcox@example.net,1913,Lisa Small,Food,296902,3.0,87,459572,37448,263,0.76
914,"Rice, York and Carson",Apparel,410389,bsantos@example.net,1914,Sean Mccullough,Sports,582186,5.2,84,52368,30403,351,0.95
915,Vargas-Sanchez,Automotive,1536217,coopersteven@example.com,1915,Daniel Foster,Tech,234023,5.9,83,250475,44270,854,0.58
916,Mullins LLC,Fashion,1914548,kevinrichardson@example.net,1916,Joseph Martin,Fitness,378181,2.6,92,372807,22869,887,0.81
917,Fields and Sons,Health & Wellness,565755,bairdjoshua@example.com,1917,Karen Gibson MD,Lifestyle,705187,2.7,69,29722,42704,1697,0.91
918,"Kaiser, Murphy and Patterson",Apparel,1901471,thomasjessica@example.org,1918,Kelly Hernandez,Food,937558,3.0,52,233862,34443,1932,0.75
919,Welch Ltd,Health & Wellness,1576620,tranfelicia@example.org,1919,Donald Mills,Fitness,809888,3.4,82,120651,43640,2454,0.79
920,"Mcbride, Gray and Weaver",Beverages,1754854,xgarcia@example.org,1920,Diana Rogers,Lifestyle,428609,4.8,74,328261,26053,2729,0.89
921,"Anderson, Moore and Young",Beverages,585524,gutierrezrussell@example.net,1921,Roger Johnson,Automotive,588267,5.1,95,391443,30213,986,0.83
922,Peterson Inc,Food & Beverage,1029850,potterdiane@example.net,1922,Nichole Gallagher,Fitness,840583,2.6,90,280326,40426,1422,0.75
923,"Durham, Williams and Hahn",Apparel,1498252,keithlin@example.org,1923,Rebecca Smith,Fitness,714373,2.1,58,249566,37564,930,0.52
924,Murphy LLC,Apparel,530455,thomas02@example.net,1924,William Smith,Automotive,455743,3.0,68,24424,36374,2791,0.91
925,"Miller, Williams and Herrera",Technology,1166632,williamlopez@example.org,1925,Andrew Clark,Fashion,97026,5.7,76,183347,45156,1327,0.56
926,"Allen, Jones and Frederick",Technology,893583,ewatson@example.com,1926,William Simmons,Food,473151,5.4,66,414427,24357,1556,0.89
927,Dickson-Moore,Health & Wellness,552752,twood@example.com,1927,Aaron Bradshaw,Tech,981393,4.4,88,427691,9432,2506,0.65
928,"Jones, Stevens and Boyd",Health & Wellness,1809835,tiffany73@example.org,1928,Jeffrey Roberts,Fashion,455168,3.2,79,263915,6460,1125,0.84
929,Alvarez-Young,Beverages,1736961,jamie89@example.org,1929,William Cole,Sports,403973,4.2,56,150031,14468,780,0.88
930,Jones Group,Fashion,1417884,cassandraalexander@example.org,1930,Michael Hunter,Fitness,513672,5.8,83,84872,23199,685,0.84
931,Fisher-Knight,Health & Wellness,1957487,thomasruiz@example.net,1931,Shannon Chapman,Food,760770,2.1,71,355730,21729,1049,0.89
932,Hogan-Carter,Automotive,343528,brittanyvillarreal@example.com,1932,Tyler Moore,Fitness,801272,3.6,53,440036,30669,929,0.55
933,"Moore, Gonzalez and Reyes",Apparel,803411,haydenashley@example.net,1933,Elizabeth Clark,Travel,213932,4.6,64,422894,3357,2635,0.54
934,"Morales, Villegas and Romero",Health & Wellness,882400,hskinner@example.net,1934,Edward Huff,Travel,396892,2.5,76,429201,33156,2523,0.54
935,Pace LLC,Entertainment,966341,orodriguez@example.com,1935,Riley Williams,Tech,512083,5.6,95,328807,40865,2943,0.92
936,Adams-Jones,Apparel,1015218,feliciawilliams@example.com,1936,Alyssa Knight,Food,226853,5.5,85,315879,42429,2846,0.88
937,"Brown, Roberts and Sanchez",Food & Beverage,1180356,susangardner@example.com,1937,Nicholas Bowen,Travel,548104,3.9,90,277412,8972,2273,0.83
938,White-Johnson,Health & Wellness,1734902,yjarvis@example.com,1938,James Bean,Fitness,995625,2.5,84,98183,49330,2573,0.59
939,"Anderson, Barber and Adams",Automotive,730891,matthewweaver@example.org,1939,Francisco Daniels,Automotive,420605,2.9,88,224491,32849,2301,0.54
940,Murray-Briggs,Technology,1657301,eyu@example.net,1940,Brittany Stark,Travel,617615,3.7,65,289629,14688,1859,0.79
941,Blackwell Ltd,Automotive,807172,michael39@example.org,1941,Michael Smith,Sports,32496,3.4,59,150511,23355,1462,0.68
942,"Howell, Rodriguez and Reyes",Fashion,514917,lambertjames@example.org,1942,William Cherry,Fashion,34276,3.6,74,72158,12274,1618,0.84
943,"Matthews, Perry and Freeman",Health & Wellness,1389084,ohicks@example.net,1943,Alan Conway,Travel,242563,3.3,64,276987,9026,1379,0.63
944,"Sanchez, Hicks and Lynch",Fashion,1173274,stevenmayer@example.org,1944,Dylan Ward,Food,317107,5.1,81,409180,16012,1158,0.55
945,"Fletcher, Frederick and Johnston",Apparel,1109021,nicholasbaker@example.org,1945,Holly Anderson,Automotive,73313,4.0,53,157596,41041,1681,0.51
946,Foley and Sons,Automotive,683446,reyesmichael@example.net,1946,Kurt Fitzgerald,Fitness,841564,5.5,94,155678,1354,990,0.87
947,Cook-Macias,Beverages,1954723,hebertjoshua@example.org,1947,Curtis Tyler,Tech,960877,3.3,51,460502,3119,2057,0.57
948,Estrada-Rollins,Beverages,1964637,danielledavis@example.org,1948,Michael Long,Lifestyle,576776,5.3,60,379343,1182,1713,0.63
949,"Perez, Miller and Murphy",Automotive,394477,christinachavez@example.net,1949,Mr. James Johnson,Lifestyle,74489,2.3,89,120716,40811,2766,0.72
950,"Kennedy, Jones and Mcdonald",Automotive,1252914,vglenn@example.org,1950,Claudia Thomas,Tech,784607,2.8,81,276724,41271,2491,0.61
951,"Garcia, Phelps and Mays",Entertainment,1884545,mooremaria@example.net,1951,Anthony Moyer,Fashion,620380,5.7,61,20120,48280,51,0.69
952,Rowe and Sons,Entertainment,129631,michelleli@example.net,1952,Patricia Lucas,Food,476788,2.4,90,327786,27386,359,0.54
953,Mcneil-Johns,Beverages,1391276,jferguson@example.com,1953,Melissa Chambers,Travel,804161,4.0,62,385740,42264,154,0.91
954,Sullivan-Woodard,Technology,102270,xwright@example.com,1954,Erin Morales,Fitness,395730,2.4,80,283108,20319,1025,0.88
955,Todd and Sons,Entertainment,611023,lorimendez@example.com,1955,Brandy Perry,Sports,290334,4.8,55,352746,8455,2564,0.61
956,Weaver-Decker,Food & Beverage,395740,banksdebra@example.com,1956,Henry Hall,Automotive,746171,2.1,76,439330,37504,1189,0.7
957,Ponce-Lee,Health & Wellness,1559607,raymond00@example.org,1957,Aaron Myers,Automotive,921295,5.3,83,9486,47658,1749,0.84
958,Thomas-Porter,Beverages,1783102,oedwards@example.org,1958,Jamie Rice,Tech,892317,3.2,69,319969,40377,1145,0.75
959,"Powell, Carter and Donaldson",Health & Wellness,963946,kyleedwards@example.com,1959,Sharon White,Tech,782132,3.7,69,327887,3754,656,0.55
960,Nash Ltd,Apparel,1909154,turneramanda@example.com,1960,Kristine Martinez,Travel,341325,2.3,83,98940,15650,976,0.88
961,"Ibarra, Pennington and Sanders",Beverages,651138,sarah60@example.net,1961,Michael Kelley,Lifestyle,443039,5.1,61,326096,20686,1380,0.69
962,Marks and Sons,Beverages,1621261,bshepard@example.com,1962,Mitchell Wolf,Automotive,519271,3.7,58,264632,4099,1672,0.54
963,Williams-Smith,Apparel,1632781,gregoryjonathan@example.org,1963,Jane Santos,Tech,81008,5.0,92,470693,14157,1775,0.51
964,Mcguire Inc,Food & Beverage,1765707,lawrence20@example.com,1964,Joshua Jones,Tech,91583,2.1,78,364518,12023,592,0.65
965,"Blanchard, Smith and Thompson",Food & Beverage,1656093,kathy68@example.com,1965,Lauren Monroe,Food,582687,2.0,68,48258,22269,1644,0.79
966,Wong and Sons,Food & Beverage,188880,christine44@example.com,1966,Tammie Wright,Tech,898268,5.5,61,214243,29864,130,0.76
967,"Flores, James and Manning",Automotive,1462522,pauljohn@example.org,1967,Jeffrey Montes,Fashion,229490,5.7,68,150464,10490,837,0.54
968,Smith-Duncan,Technology,1464052,melissachen@example.org,1968,Robert Baldwin,Fitness,201225,5.5,65,348731,21409,1653,0.8
969,"Carson, Torres and Clark",Apparel,623867,sleonard@example.net,1969,Megan Banks,Food,547575,3.3,86,168952,46923,2524,0.79
970,Reyes Inc,Beverages,529713,sabrinalawson@example.net,1970,Christine York,Sports,109171,3.3,71,21208,31322,452,0.79
971,Gray-Brown,Technology,1686168,ywhite@example.org,1971,Monica Nicholson,Food,69622,5.5,50,72328,30449,2566,0.67
972,Rios Group,Food & Beverage,616436,kgibbs@example.org,1972,Miranda Wilson,Lifestyle,590220,3.2,57,407303,15867,1076,0.52
973,Christian-Bennett,Health & Wellness,1933757,danielle95@example.net,1973,Samantha Henderson,Automotive,867460,2.9,74,422060,14403,1055,0.94
974,Garcia Group,Fashion,561361,anitaperry@example.org,1974,George Wilson,Tech,353462,4.2,53,371076,45663,2924,0.88
975,Wright-Jimenez,Technology,483903,jacobbailey@example.com,1975,Jose Weber,Sports,142869,4.7,91,461179,23640,2884,0.83
976,Navarro Group,Beverages,1654165,justinmedina@example.org,1976,Danielle Rogers,Travel,899582,4.2,54,131778,6521,2185,0.54
977,Sosa-Evans,Automotive,1752961,briannastrickland@example.com,1977,Nicholas Jones,Fitness,465691,3.2,70,471690,1668,2801,0.64
978,Reed-Avila,Automotive,1652163,jerome72@example.org,1978,Jennifer Matthews,Travel,729795,3.3,63,304047,13293,1069,0.64
979,Duke and Sons,Food & Beverage,149681,jonesmargaret@example.net,1979,Jonathon Rodriguez,Food,266016,3.6,91,73039,5494,2888,0.77
980,Coleman and Sons,Technology,85609,phansen@example.net,1980,Stephanie Francis,Fitness,931210,5.1,59,300975,25180,499,0.67
981,Rivera-Gonzales,Automotive,1868620,jamiewilliams@example.com,1981,Kimberly Silva,Tech,548355,4.8,83,341988,21517,2124,0.87
982,Watkins-Myers,Fashion,111758,ashley55@example.com,1982,Kelly Newton,Fitness,467881,2.8,92,193539,43936,1447,0.65
983,Williams and Sons,Technology,1194747,cgibson@example.org,1983,Barry Jimenez,Fashion,906501,4.0,79,191771,40926,2727,0.59
984,"Keller, Crawford and Bell",Food & Beverage,890316,kingsamuel@example.net,1984,Brittany Daniel,Travel,656250,2.1,88,272699,36218,765,0.79
985,Gutierrez-Ayala,Apparel,1543173,gayjustin@example.net,1985,Keith Figueroa,Automotive,238674,5.4,82,277698,3421,416,0.5
986,"Bailey, Matthews and Stevens",Apparel,767052,bmaxwell@example.org,1986,Donna Smith,Tech,898106,3.5,79,463592,7389,2288,0.82
987,Hernandez Group,Entertainment,340696,gestrada@example.org,1987,Ms. Suzanne Clark MD,Fashion,892830,3.6,81,220363,2424,2863,0.92
988,Young LLC,Health & Wellness,1396188,michelle11@example.com,1988,Joshua Rosales,Fashion,887050,3.8,65,338310,28644,1960,0.62
989,Yoder Group,Fashion,1562314,kimberlygalvan@example.org,1989,Amber Ali,Tech,605040,4.7,51,484907,40889,2937,0.69
990,"Ross, Kim and Sharp",Apparel,426687,jenniferrussell@example.net,1990,James Ellis,Fitness,642204,4.7,81,356447,15268,1159,0.66
991,"Elliott, Owen and Stone",Entertainment,392625,wmullen@example.org,1991,Emily Chavez,Tech,495492,5.6,86,370598,7487,1676,0.91
992,Cruz Inc,Automotive,1131307,cbell@example.com,1992,Patrick Holt,Lifestyle,20592,3.2,53,246912,2613,1361,0.66
993,"Doyle, Garcia and Morris",Apparel,1646757,ashleylawson@example.org,1993,Courtney Fleming,Fitness,993420,3.2,64,325205,48110,2831,0.91
994,Wilson Inc,Beverages,1226693,christopher59@example.com,1994,Robert White,Sports,745905,5.5,75,93360,48095,2371,0.85
995,Bell Group,Food & Beverage,1232214,markturner@example.org,1995,Charles Koch,Tech,205999,4.9,50,81249,13676,2097,0.55
996,Stafford-Stephens,Entertainment,1769871,mclaughlindennis@example.org,1996,Karla Smith,Fitness,878288,3.7,87,481659,32812,2829,0.64
997,Jimenez Group,Beverages,575799,zlee@example.com,1997,Hailey Smith,Food,593836,2.0,84,314097,6777,630,0.68
998,"Garcia, Murphy and Kelly",Fashion,454238,ymason@example.org,1998,Jennifer Murray,Automotive,709049,2.7,74,350079,45860,2241,0.59
